especie,rotacao,regiao,fazenda,projeto,estrato,talhao,idade,ano,pagina,arvore,dap,ht,vol,voltot
E.grandis,1,Bofete,6,32,606,26,5.2,92,122504,3,10.82,21.17,90.468361,91.7
E.grandis,1,Bofete,6,32,606,26,5.2,92,122504,4,10.5,19.17,67.501006,68.9
E.grandis,1,Bofete,6,32,606,26,5.2,92,122603,3,12.41,22.96,134.211151,135
E.grandis,1,Bofete,6,32,606,26,5.2,92,122703,3,14.01,23.27,157.237843,158
E.grandis,1,Bofete,6,32,606,26,5.2,92,122804,4,16.55,24.53,245.046941,245
E.grandis,1,Bofete,6,32,606,26,5.2,92,122902,2,19.74,26.09,370.691491,371
E.grandis,1,Bofete,6,32,606,26,5.2,92,123104,4,18.46,26.47,307.244066,308
E.grandis,1,Bofete,6,89,601,1,3,92,71801,1,4.46,10.96,6.991351,9.43
E.grandis,1,Bofete,6,89,601,1,3,92,71902,1,6.68,13.14,21.644435,23.4
E.grandis,1,Bofete,6,89,601,1,3,92,72005,1,8.59,16.19,44.732034,46
E.grandis,1,Bofete,6,89,601,1,3,92,72005,2,8.59,15.47,42.272976,43.7
E.grandis,1,Bofete,6,89,601,1,3,92,72005,3,7.64,14.99,30.365806,32.7
E.grandis,1,Bofete,6,89,601,1,3,92,72108,1,10.82,16.83,71.725356,72.6
E.grandis,1,Bofete,6,89,601,1,3,92,72108,2,9.87,16.14,60.044326,61.3
E.grandis,1,Bofete,6,89,601,1,3,92,72108,3,10.82,17.33,71.861595,72.2
E.grandis,1,Bofete,6,89,601,1,3,92,72108,4,11.14,17.97,81.746868,82.5
E.grandis,1,Bofete,6,89,601,1,3,92,72108,5,10.5,16.29,66.322457,66.8
E.grandis,1,Bofete,6,89,601,1,3,92,72210,1,12.41,18.48,106.810608,107
E.grandis,1,Bofete,6,89,601,1,3,92,72210,2,11.78,17.18,86.043345,86.4
E.grandis,1,Bofete,6,89,601,1,3,92,72210,3,11.46,17.19,75.279012,76.5
E.grandis,1,Bofete,6,89,601,1,3,92,72210,4,13.05,18.56,101.874451,102
E.grandis,1,Bofete,6,89,601,1,3,92,72210,5,12.73,17.9,97.479563,97.8
E.grandis,1,Bofete,6,89,601,1,3,92,72210,6,11.78,17.19,88.722295,89.1
E.grandis,1,Bofete,6,89,601,1,3,92,72407,1,13.37,18.34,107.393275,108
E.grandis,1,Bofete,6,89,601,1,3,92,72407,2,14.64,18.94,128.461326,129
E.grandis,1,Bofete,6,89,601,1,3,92,72407,3,13.69,17.98,113.817789,114
E.grandis,1,Bofete,6,89,601,1,3,92,72502,1,15.28,18.67,150.824576,152
E.grandis,1,Bofete,6,89,601,2,2.9,92,71902,2,7.32,13.24,27.834307,29.3
E.grandis,1,Bofete,6,89,601,2,2.9,92,72005,4,8.91,15.76,49.088752,50
E.grandis,1,Bofete,6,89,601,2,2.9,92,72005,5,7.96,13.57,28.865342,30
E.grandis,1,Bofete,6,89,601,2,2.9,92,72108,6,11.14,17.4,79.704256,80.3
E.grandis,1,Bofete,6,89,601,2,2.9,92,72108,7,11.14,17.3,71.380995,71.9
E.grandis,1,Bofete,6,89,601,2,2.9,92,72108,8,10.5,15.51,64.937773,65.4
E.grandis,1,Bofete,6,89,601,2,2.9,92,72210,7,11.46,16.09,72.182325,72.4
E.grandis,1,Bofete,6,89,601,2,2.9,92,72210,8,12.73,18.68,106.319616,107
E.grandis,1,Bofete,6,89,601,2,2.9,92,72210,9,12.73,17.4,97.85172,98.5
E.grandis,1,Bofete,6,89,601,2,2.9,92,72210,10,11.46,16.09,75.822971,76.2
E.grandis,1,Bofete,6,89,601,2,2.9,92,72301,1,11.78,16.45,77.873037,78.3
E.grandis,1,Bofete,6,89,601,2,2.9,92,72407,4,14.96,18.03,133.957358,135
E.grandis,1,Bofete,6,89,601,2,2.9,92,72407,5,13.37,17.61,100.143198,101
E.grandis,1,Bofete,6,89,601,2,2.9,92,72407,6,13.69,19.49,124.071256,125
E.grandis,1,Bofete,6,89,601,2,2.9,92,72407,7,14.01,19.02,129.430649,130
E.grandis,1,Bofete,6,89,601,2,2.9,92,72502,2,16.23,18.25,164.940514,165
E.grandis,1,Bofete,6,89,602,11,2.6,92,104503,1,11.46,16.12,78.77304,79.1
E.grandis,1,Bofete,6,89,602,11,2.6,92,104503,2,13.05,19.21,120.935648,121
E.grandis,1,Bofete,6,89,602,11,2.6,92,104603,1,10.82,17.17,75.743465,76.7
E.grandis,1,Bofete,6,89,602,11,2.6,92,104603,2,11.14,18.23,86.740359,87.1
E.grandis,1,Bofete,6,89,602,11,2.6,92,104703,1,9.23,14.02,43.94137,44.9
E.grandis,1,Bofete,6,89,602,11,2.6,92,104703,2,NA,14.67,41.035385,41.9
E.grandis,1,Bofete,6,89,602,12,2.6,92,72705,1,14.01,19.63,130.290169,131
E.grandis,1,Bofete,6,89,602,12,2.6,92,72705,2,15.28,20.64,159.33206,160
E.grandis,1,Bofete,6,89,602,12,2.6,92,72705,3,13.69,18.44,114.103226,115
E.grandis,1,Bofete,6,89,602,12,2.6,92,72705,4,14.32,19.75,130.868088,132
E.grandis,1,Bofete,6,89,602,12,2.6,92,72705,5,14.64,20.6,145.895967,147
E.grandis,1,Bofete,6,89,602,12,2.6,92,104503,3,12.41,20.16,115.248482,116
E.grandis,1,Bofete,6,89,602,12,2.6,92,104603,3,9.87,17.87,61.116096,62.5
E.grandis,1,Bofete,6,89,602,12,2.6,92,104703,3,9.23,15.46,46.115926,47.5
E.grandis,1,Bofete,6,89,603,10,2.6,92,104803,1,11.78,18.91,97.94331,98.3
E.grandis,1,Bofete,6,89,603,10,2.6,92,104803,2,13.05,19.38,108.610199,109
E.grandis,1,Bofete,6,89,603,10,2.6,92,104903,1,11.46,19.19,81.438489,82.5
E.grandis,1,Bofete,6,89,603,10,2.6,92,104903,2,10.5,17.39,66.58079,67.9
E.grandis,1,Bofete,6,89,603,10,2.6,92,105003,1,8.59,15.97,47.925455,48.9
E.grandis,1,Bofete,6,89,603,10,2.6,92,105003,2,8.91,16.17,47.226278,48.2
E.grandis,1,Bofete,6,89,603,10,2.6,92,121702,1,4.46,9.71,7.2751,9.02
E.grandis,1,Bofete,6,89,603,10,2.6,92,121805,4,7.32,14.12,30.189814,31.2
E.grandis,1,Bofete,6,89,603,10,2.6,92,121805,5,7.32,14.71,25.23901,27.4
E.grandis,1,Bofete,6,89,603,10,2.6,92,121905,1,8.59,15.93,47.665583,48.4
E.grandis,1,Bofete,6,89,603,10,2.6,92,121905,2,8.59,16.11,45.698459,46.5
E.grandis,1,Bofete,6,89,603,10,2.6,92,121905,3,9.23,16.61,52.147477,53.5
E.grandis,1,Bofete,6,89,603,10,2.6,92,122010,1,11.14,18.37,78.787417,80.2
E.grandis,1,Bofete,6,89,603,10,2.6,92,122010,2,10.19,18.18,65.08024,66.2
E.grandis,1,Bofete,6,89,603,10,2.6,92,122010,3,10.5,18.13,79.492575,80.3
E.grandis,1,Bofete,6,89,603,10,2.6,92,122010,4,10.5,18.79,80.807088,81.8
E.grandis,1,Bofete,6,89,603,10,2.6,92,122010,5,11.14,18.19,83.557501,84.2
E.grandis,1,Bofete,6,89,603,10,2.6,92,122103,1,14.96,20.78,159.558993,160
E.grandis,1,Bofete,6,89,603,10,2.6,92,128805,1,7.96,15.1,33.891961,35.1
E.grandis,1,Bofete,6,89,603,10,2.6,92,128805,2,7.64,13.51,26.188831,27.7
E.grandis,1,Bofete,6,89,603,10,2.6,92,128805,3,9.55,17.14,57.4777,59
E.grandis,1,Bofete,6,89,603,10,2.6,92,128905,1,10.19,17.61,63.420242,65
E.grandis,1,Bofete,6,89,603,10,2.6,92,128905,2,11.14,17.28,76.711327,77.3
E.grandis,1,Bofete,6,89,603,15,2.4,92,72605,1,12.41,14.13,76.056819,77.1
E.grandis,1,Bofete,6,89,603,15,2.4,92,72605,2,11.14,12.3,55.164176,55.6
E.grandis,1,Bofete,6,89,603,15,2.4,92,72605,3,13.05,14.32,84.740437,85.3
E.grandis,1,Bofete,6,89,603,15,2.4,92,72605,4,11.78,13.34,64.785507,65.4
E.grandis,1,Bofete,6,89,603,15,2.4,92,72605,5,11.78,12.55,62.887161,63.2
E.grandis,1,Bofete,6,89,603,15,2.5,92,104803,3,11.78,14.79,68.610334,69.4
E.grandis,1,Bofete,6,89,603,15,2.5,92,104903,3,10.5,13.75,56.30651,57.2
E.grandis,1,Bofete,6,89,603,15,2.5,92,105003,3,9.23,13.89,42.099588,42.9
E.grandis,1,Bofete,6,89,603,15,2.5,92,121702,2,5.09,10.22,8.935475,11.2
E.grandis,1,Bofete,6,89,603,15,2.5,92,121805,1,7,11.48,24.190974,24.7
E.grandis,1,Bofete,6,89,603,15,2.5,92,121805,2,7,11.03,21.294551,22.3
E.grandis,1,Bofete,6,89,603,15,2.5,92,121805,3,7.32,10.12,22.166222,22.8
E.grandis,1,Bofete,6,89,603,15,2.5,92,121905,4,9.23,13.84,38.116983,39.6
E.grandis,1,Bofete,6,89,603,15,2.5,92,121905,5,8.28,12.13,31.162989,32
E.grandis,1,Bofete,6,89,603,15,2.5,92,122010,6,10.5,13.78,55.272997,55.9
E.grandis,1,Bofete,6,89,603,15,2.5,92,122010,7,10.19,12.43,45.999706,47.2
E.grandis,1,Bofete,6,89,603,15,2.5,92,122010,8,10.5,12.15,50.464518,50.8
E.grandis,1,Bofete,6,89,603,15,2.5,92,122010,9,11.14,12.96,60.842051,61.2
E.grandis,1,Bofete,6,89,603,15,2.5,92,122010,10,11.14,12.48,52.903466,54.1
E.grandis,1,Bofete,6,89,603,15,2.5,92,122103,2,14.01,14.93,95.307757,95.8
E.grandis,1,Bofete,6,89,603,15,2.5,92,122103,3,13.37,13.84,89.966154,90.9
E.grandis,1,Bofete,6,89,603,15,2.5,92,128805,4,8.59,12.69,36.383271,37
E.grandis,1,Bofete,6,89,603,15,2.5,92,128805,5,9.23,12.24,38.702525,39.1
E.grandis,1,Bofete,6,89,603,15,2.5,92,128905,3,10.19,11.95,45.20321,45.8
E.grandis,1,Bofete,6,89,603,15,2.5,92,128905,4,11.14,13.03,58.81634,59.4
E.grandis,1,Bofete,6,89,603,15,2.5,92,128905,5,10.82,13.81,59.13403,59.8
E.grandis,1,Bofete,6,90,608,11,2.8,93,316405,1,8.59,16.19,44.732034,46
E.grandis,1,Bofete,6,90,608,11,2.8,93,316405,2,8.59,15.47,42.272976,43.7
E.grandis,1,Bofete,6,90,608,11,2.8,93,316405,3,7.64,14.99,30.365806,32.7
E.grandis,1,Bofete,6,90,608,11,2.8,93,316405,4,8.91,15.76,49.088752,50
E.grandis,1,Bofete,6,90,608,11,2.8,93,316405,5,7.96,13.57,28.865342,30
E.grandis,1,Bofete,6,90,608,11,2.8,93,316508,1,10.82,16.83,71.725356,72.6
E.grandis,1,Bofete,6,90,608,11,2.8,93,316508,2,9.87,16.14,60.044326,61.3
E.grandis,1,Bofete,6,90,608,11,2.8,93,316508,3,10.82,17.33,71.861595,72.2
E.grandis,1,Bofete,6,90,608,11,2.8,93,316508,4,11.14,17.97,81.746868,82.5
E.grandis,1,Bofete,6,90,608,11,2.8,93,316508,5,10.5,16.29,66.322457,66.8
E.grandis,1,Bofete,6,90,608,11,2.8,93,316508,6,11.14,17.4,79.704256,80.3
E.grandis,1,Bofete,6,90,608,11,2.8,93,316508,7,11.14,17.3,71.380995,71.9
E.grandis,1,Bofete,6,90,608,11,2.8,93,316508,8,10.5,15.51,64.937773,65.4
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,1,12.41,18.48,106.810608,107
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,2,11.78,17.18,86.043345,86.4
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,3,11.46,17.19,75.279012,76.5
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,4,13.05,18.56,101.874451,102
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,5,12.73,17.9,97.479563,97.8
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,6,11.78,17.19,88.722295,89.1
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,7,11.46,16.09,72.182325,72.4
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,8,12.73,18.68,106.319616,107
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,9,12.73,17.4,97.85172,98.5
E.grandis,1,Bofete,6,90,608,12,2.8,93,316610,10,11.46,16.09,75.822971,76.2
E.grandis,1,Bofete,6,90,608,12,2.8,93,316701,1,11.78,16.45,77.873037,78.3
E.grandis,1,Bofete,6,91,609,15,2.5,93,316805,1,8.59,16.19,44.732034,46
E.grandis,1,Bofete,6,91,609,15,2.5,93,316805,2,8.59,15.47,42.272976,43.7
E.grandis,1,Bofete,6,91,609,15,2.5,93,316805,3,7.64,14.99,30.365806,32.7
E.grandis,1,Bofete,6,91,609,15,2.5,93,316805,4,8.91,15.76,49.088752,50
E.grandis,1,Bofete,6,91,609,15,2.5,93,316805,5,7.96,13.57,28.865342,30
E.grandis,1,Bofete,6,91,609,16,2.5,93,316908,1,10.82,NA,71.725356,72.6
E.grandis,1,Bofete,6,91,609,16,2.5,93,316908,2,9.87,16.14,60.044326,61.3
E.grandis,1,Bofete,6,91,609,16,2.5,93,316908,3,10.82,17.33,71.861595,72.2
E.grandis,1,Bofete,6,91,609,16,2.5,93,316908,4,11.14,17.97,81.746868,82.5
E.grandis,1,Bofete,6,91,609,16,2.5,93,316908,5,10.5,16.29,66.322457,66.8
E.grandis,1,Bofete,6,91,609,16,2.5,93,316908,6,11.14,17.4,79.704256,80.3
E.grandis,1,Bofete,6,91,609,16,2.5,93,316908,7,11.14,17.3,71.380995,71.9
E.grandis,1,Bofete,6,91,609,16,2.5,93,316908,8,10.5,15.51,64.937773,65.4
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,1,12.41,18.48,106.810608,107
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,2,11.78,17.18,86.043345,86.4
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,3,11.46,17.19,75.279012,76.5
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,4,13.05,18.56,101.874451,102
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,5,12.73,17.9,97.479563,97.8
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,6,11.78,17.19,88.722295,89.1
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,7,11.46,16.09,72.182325,72.4
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,8,12.73,18.68,106.319616,107
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,9,12.73,17.4,97.85172,98.5
E.grandis,1,Bofete,6,91,609,20,2.5,93,317010,10,11.46,16.09,75.822971,76.2
E.grandis,1,Bofete,6,91,609,20,2.5,93,317101,1,11.78,16.45,77.873037,78.3
E.grandis,1,Bofete,9,23,909,2,8.2,92,46901,1,25.47,26.01,583.42549,584
E.grandis,1,Bofete,9,23,909,2,8.2,92,47005,1,11.14,14.01,67.857675,67.9
E.grandis,1,Bofete,9,23,909,2,8.2,92,47005,2,10.19,15.35,57.357526,58.1
E.grandis,1,Bofete,9,23,909,2,8.2,92,47102,1,20.37,20.93,334.653288,335
E.grandis,1,Bofete,9,23,909,2,8.2,92,47203,1,7.64,10.87,24.122637,25
E.grandis,1,Bofete,9,23,909,2,8.2,92,47304,1,15.6,20.55,184.177055,184
E.grandis,1,Bofete,9,23,909,2,8.2,92,47304,2,16.87,23.61,238.271731,239
E.grandis,1,Bofete,9,23,909,2,8.2,92,51001,1,5.41,13.04,13.507729,15.7
E.grandis,1,Bofete,9,23,909,2,8.2,92,51102,1,6.68,11.08,15.944745,17.6
E.grandis,1,Bofete,9,23,909,2,8.2,92,51206,1,12.1,16.37,94.072231,95
E.grandis,1,Bofete,9,23,909,2,8.2,92,51206,2,11.78,19,94.846893,95.5
E.grandis,1,Bofete,9,23,909,2,8.2,92,51304,1,14.96,19.61,150.116509,151
E.grandis,1,Bofete,9,23,909,2,8.2,92,51304,2,13.69,19.33,143.874443,144
E.grandis,1,Bofete,9,23,909,2,8.2,92,51403,1,18.14,25.35,288.062652,289
E.grandis,1,Bofete,9,23,909,2,8.2,92,51502,1,21.96,25.9,424.436091,425
E.grandis,1,Bofete,9,23,909,2,8.2,92,51601,1,24.51,28.56,587.706016,589
E.grandis,1,Bofete,9,23,909,6,8.2,92,47005,3,9.87,17.55,60.406292,61.7
E.grandis,1,Bofete,9,23,909,6,8.2,92,47102,2,19.1,30.84,399.939605,400
E.grandis,1,Bofete,9,23,909,6,8.2,92,47203,2,9.23,15.12,43.83778,45.3
E.grandis,1,Bofete,9,23,909,6,8.2,92,47304,3,15.28,26.62,219.9357,220
E.grandis,1,Bofete,9,23,909,6,8.2,92,51102,2,7.32,15.38,32.899701,34.1
E.grandis,1,Bofete,9,23,909,6,8.2,92,51206,3,12.1,22.46,113.186223,114
E.grandis,1,Bofete,9,23,909,6,8.2,92,51206,4,11.78,19.88,100.691115,102
E.grandis,1,Bofete,9,23,909,6,8.2,92,51304,3,13.37,21.64,126.39122,128
E.grandis,1,Bofete,9,23,909,6,8.2,92,51403,2,16.87,28.1,287.418563,288
E.grandis,1,Bofete,9,23,909,6,8.2,92,51502,2,21.01,31.25,463.017703,464
E.grandis,1,Bofete,9,23,909,7,8.2,92,47005,4,11.14,18.84,86.882453,87.9
E.grandis,1,Bofete,9,23,909,7,8.2,92,47005,5,9.87,18.13,61.033566,61.8
E.grandis,1,Bofete,9,23,909,7,8.2,92,47203,3,7.96,13.96,29.928214,32.2
E.grandis,1,Bofete,9,23,909,7,8.2,92,47304,4,15.28,23.42,187.549743,188
E.grandis,1,Bofete,9,23,909,7,8.2,92,51206,5,11.46,18.89,88.943248,89.4
E.grandis,1,Bofete,9,23,909,7,8.2,92,51206,6,12.73,21.25,126.596253,127
E.grandis,1,Bofete,9,23,909,7,8.2,92,51304,4,14.32,22.21,170.810372,171
E.grandis,1,Bofete,9,23,909,7,8.2,92,51403,3,18.14,27.01,309.704558,310
E.grandis,1,Itatinga,16,86,1607,47,6.1,92,11205,1,24.19,27.25,530.353147,531
E.grandis,1,Itatinga,16,86,1607,47,6.1,92,11205,2,9.23,15.9,54.586319,55
E.grandis,1,Itatinga,16,86,1607,47,6.1,92,11205,3,13.37,20.5,117.287753,118
E.grandis,1,Itatinga,16,86,1607,47,6.1,92,11205,4,9.87,21.05,68.389111,70.1
E.grandis,1,Itatinga,16,86,1607,47,6.1,92,11205,5,5.09,13.1,12.436568,14.8
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12201,1,4.14,8.3,4.122637,6.44
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12303,2,5.73,12.35,13.604235,15.7
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,12303,3,6.68,15.38,21.718356,24.1
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12405,2,8.28,17.8,42.243265,44.2
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12405,3,7.96,15.35,31.814182,33.7
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,12405,4,8.91,19.15,54.165668,56
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,12405,5,8.59,19.1,52.281384,53.2
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12507,3,12.73,20,116.55791,117
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12507,4,12.1,18.9,98.153156,98.3
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12507,5,11.78,18.4,97.987791,98.4
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,12507,6,12.41,22.6,126.618589,127
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,12507,7,12.41,19.95,106.534258,107
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12606,3,13.37,18.9,110.941535,111
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12606,4,13.37,19.63,122.348796,123
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,12606,5,13.69,20.55,135.205823,136
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,12606,6,14.01,20.53,136.624703,137
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12703,2,15.92,21.55,177.211273,178
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,12703,3,15.92,22.2,190.49988,190
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12802,2,18.46,21.46,253.344696,253
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,12901,1,19.42,23.67,330.710287,331
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,42608,3,9.87,17.75,62.205757,63.2
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,42608,4,9.87,17.9,68.011668,68.4
E.grandis,1,Itatinga,16,28,1602,35,6.1,92,42608,5,10.5,18,70.128905,71.3
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,42608,6,9.55,17.4,48.523187,50.6
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,42608,7,10.82,19.68,79.094484,80.3
E.grandis,1,Itatinga,16,28,1602,36,6.1,92,42608,8,10.5,21.75,81.106717,82
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526003,1,4.46,9.12,4.406889,6.98
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526003,2,5.41,11.02,11.367362,13.1
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526003,3,5.09,10.13,8.216651,9.97
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526105,1,5.73,10.74,13.040256,14.2
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526105,2,6.05,10.84,11.902214,13.6
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526105,3,6.68,10.16,14.312538,15.7
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526105,4,7,10.67,17.576092,18.5
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526105,5,5.73,9.34,10.817446,11.7
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,1,9.55,12.41,37.114116,38.2
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,2,9.87,13.97,45.917306,46.7
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,3,9.87,12.8,42.548891,43.2
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,4,10.19,12.55,41.182101,42.2
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,5,10.19,12.68,47.3172,47.9
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,6,10.5,13.68,50.942303,51.6
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,7,9.55,12.66,41.112806,41.8
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,8,10.5,12.93,47.075309,47.7
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,9,10.82,13.62,49.831365,50.6
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526210,10,10.5,13.91,51.445213,52.2
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526305,1,12.1,14.82,68.247598,68.7
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526305,2,11.46,15.56,68.261181,69.2
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526305,3,11.78,14.64,61.414072,62.3
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526305,4,12.41,14.63,68.511283,69.6
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526305,5,13.05,14.51,83.721799,84.1
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,1,7.64,12.12,25.147546,25.9
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,2,9.23,12.68,34.177689,35.3
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,3,8.59,12.51,30.216211,31
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,4,8.59,12.67,32.497816,33.6
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,5,7.64,11.32,23.870555,25
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,6,8.59,12.1,31.205243,31.8
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,7,8.59,12.15,32.449813,33.3
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,8,8.91,13.76,38.989631,40.3
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,9,7.96,12.68,27.629479,28.7
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526410,10,9.23,13.7,40.552848,41.6
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526502,1,11.14,13.64,58.278008,59
E.grandis,1,Itatinga,17,94,1709,14,2.1,96,526502,2,11.14,13.74,47.856364,49.1
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526703,1,5.41,5.4,6.182332,6.99
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526703,2,4.77,6.34,4.967639,5.97
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526703,3,4.46,5.9,4.254836,5.06
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526807,1,7,9.5,16.224637,17.1
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526807,2,6.37,9.05,14.594976,15.3
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526807,3,6.05,8.8,12.622016,13.2
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526807,4,5.73,8.5,9.312439,10.2
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526807,5,7.32,10.9,20.521995,21.7
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526807,6,6.05,9.57,12.274179,13.4
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526807,7,6.68,10.36,17.487377,18.4
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,1,9.23,11,31.9225,32.8
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,2,8.28,10.25,25.051975,25.7
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,3,8.59,11.38,28.54713,29.7
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,4,7.96,9.94,20.339209,21.5
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,5,7.96,10.6,23.223819,24.3
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,6,8.28,10.7,24.139908,25.2
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,7,8.59,10.54,27.064271,28.3
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,8,7.96,9.86,23.90743,24.7
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,9,8.59,10.18,25.786467,26.5
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,10,8.91,10.19,26.714368,27.5
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,11,8.59,10.91,27.903708,28.5
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,526912,12,8.91,10.19,25.138502,25.8
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,1,10.19,11.25,38.795968,39.9
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,2,10.5,12.1,46.274207,47.1
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,3,9.55,10.46,30.131973,31.1
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,4,9.55,10.5,34.477566,35
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,5,11.14,10.9,47.319097,48
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,6,9.87,10.74,35.861374,36.4
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,7,9.87,11.4,36.775256,37.6
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,8,10.82,11.9,49.331408,50.2
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,9,NA,12.1,47.759171,48.4
